canonical_product_link,product_name,brand_final,brand_source,category_primary,category_source,category_all,price,description_clean,item_ids,variant_count,page_rating,page_review_count,average_rating,rating_count,review_count,recommended_ratio,native_review_count,native_sampling_review_count,native_community_content_review_count,syndicated_review_count
https://www.ulta.com/p/good-apple-bronze-sculpt-balm-duo-pimprod2043904,Good Apple Bronze + Sculpt Balm Duo,KVD Beauty,description,Bronzer,source,"[""Bronzer""]",36.0,"Conscious Beauty at Ulta Beauty™ Vegan KVD Beauty's Good Apple Bronze + Sculpt Balm Duo are virtually effortless bronzing + sculpting shades in a creamy + blendable formula for realistic warmth, shadow, and definition that lasts all day. Details Benefits Features Key Ingredients Realistic warmth + shadow Diffuse cool tones to sculpt, chisel + define and use warm tones to mimic sun-kissed skin Ultra-concentrated pigment is suspended in a creamy base for easy blending For layering over + under foundation Define your features by blending over your base, or underpaint for lowkey dimension Non-patchy with a velvety, skin-like finish - no filters necessary Online skin for offline wear Creamy + lightweight with a non-greasy feel that won't clog pores All-day saturation + glitch-free application Based on KVD's viral long-wear foundation Adapted from Good Apple Foundation Balm's lightweight, high-pigment, long-wear formula to layer seamlessly + last all day Fresh-apple infusion Non-comedogenic Future-focused + fully recyclable When you're done, recycle the mono-material compact with plastics - no disassembly necessary Infused with nourishing apple extract + hydrating sodium hyaluronate for a fresh-apple finish How To Use TAP/DIFFUSE/LAYER CAST HI-DEFINITION SHADOWS SIMULATE THE SUN UNDERPAINTING: Apply bronzer, contour + concealer on your skin before blending foundation over everything for ultra-natural definition. RECYCLE/REPURPOSE Tap a dense, synthetic brush or a damp sponge into the balm. Tip: Use a light hand - a little goes a long way. Diffuse the color by tapping the loaded brush against the inside compact lid before applying it to your face. Chisel your features in a flash with the sculpting balm (AKA the cool-toned shade). Swipe short strokes in an upward motion to define the hollows of your cheeks. Tap or buff along the jawline + forehead to accentuate your features. Use a pointed sponge or a precise brush to define the bridge + tip of your nose. Bring warmth to your complexion with the duo's bronzing balm (AKA the warm-toned shade). Place the balm on high points of your face, where the sun would naturally hit - the forehead, temples + cheekbones. Diffuse the bronzer into your hairline + the edges of your contour. Clean the compact well. Toss the clean compact into your recycling. Double-check to make sure it's cleaned + sorted to your local recycling guidelines. Want to keep it + reuse it? Stash trinkets in your empty compact for safekeeping. Ingredients Light 200: Triethylhexanoin, Octyldodecanol, Silica, Mica, Dimethicone, Dibutyl Lauroyl Glutamide, Octyldodecyl Neopentanoate, Disteardimonium Hectorite, Isostearyl Alcohol, Oleyl Alcohol, Polymethyl Methacrylate, Hydrolyzed Sodium Hyaluronate, Polysilicone-11, Aqua/Water/Eau, Disodium Stearoyl Glutamate, Butylene Glycol, Caprylyl Glycol, Phenoxyethanol, Carthamus Tinctorius (Safflower) Seed Oil, Hexylene Glycol, Tocopheryl Acetate, Aluminum Hydroxide, Tocopherol, Pyrus Malus (Apple) Fruit Extract, Ascorbic Acid, Decyl Glucoside, Glycerin, Sodium Pca, Sodium Lactate, Arginine, Aspartic Acid, Pca, Saccharomyces/Magnesium Ferment, Glycine, Alanine, Serine, Valine, Potassium Sorbate, Saccharomyces/Copper Ferment, Isoleucine, Proline, Saccharomyces/Silicon Ferment, Threonine, Hyaluronic Acid, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Silanetriol, Citric Acid, Sorbic Acid, Histidine, Phenylalanine. May Contain/Peut Contenir (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499).","[""2621132""]",1,4.5,779.0,4.49,779,779,0.0,1,,0,778
https://www.ulta.com/p/good-apple-full-coverage-transfer-proof-serum-foundation-pimprod2037872,Good Apple Full-Coverage Transfer-Proof Serum Foundation,KVD Beauty,structured,Foundation,source,"[""Foundation""]",42.0,"Conscious Beauty at Ulta Beauty™ Vegan KVD Beauty's Good Apple Full-Coverage Transfer-Proof Serum Foundation covers everything from blemishes to acne scars to hyperpigmentation, all while visibly blurring pores. Best for combo/oily & acne-prone skin, the extreme long-wear formula controls shine all day & stands up to sweat and humidity. Details Benefits Features Key Ingredients Sweat & humidity-resistant Blurs pores & keeps shine in check all day Flexible Elastomer Pigments bend with your skin for a seamless finish Non-comedogenic Lightweight & flashback-free Comes in a luxe recyclable glass bottle 100% vegan 100% of users agree that this foundation is easy to apply* 100% of users agree that this foundation has a shine-free finish* 93% of users agree that this foundation feels lightweight on skin* *In a consumer study on 30 volunteers, immediately after application Quince leaf extract helps reduce shine Nourishing apple extract & glycerin help keep skin looking fresh How To Use When you try, let it dry: This foundation's shades look different when wet vs. fully dry because of the high percent of pigment and ingredients that help provide the extreme long wear. When you pick your shade, make sure to let it dry down completely to see the true color of the pigments. Find Your Match: Fully Custom Coverage: Pump It Up: Prep & Set: Check out the undertone descriptors and dry swatch photos to find your best match Don't judge the shade by the bottle - most shades look deeper when fully dried down to the true color Shake well before each use Use a sponge to tap Good Apple into skin and build up to whatever level of coverage you want Use a dense foundation brush with a buffing motion for more immediate full coverage Start with 1 pea-size drop for buildable full coverage Use a full pump to add even more coverage; a little goes a long way Have enlarged pores? Try pressing Lock-It Pore-Refining Primer (sold separately) into skin before applying your foundation, focusing on areas where your pores are most visible. Got oily areas? Lightly dust on Lock-It Setting Powder (sold separately) for a blurred, silky-smooth finish. Ingredients Aqua/Water/Eau, Dimethicone, Isododecane, Trimethylsiloxysilicate, Glycerin, Cetyl Peg/PPG-10/1 Dimethicone, Pyrus Malus (Apple) Fruit Extract, Cydonia Oblonga Leaf Extract, Ethylhexylglycerin, Phenoxyethanol, Dimethicone Crosspolymer, Silica, Sodium Chloride, Dimethicone/Vinyl Dimethicone Crosspolymer, Magnesium Sulfate, Triethoxycaprylylsilane, Sodium Dehydroacetate, Disteardimonium Hectorite, Benzoic Acid, C24-28 Alkyl Methicone, Dehydroacetic Acid, Propylene Carbonate, Potassium Sorbate, Citric Acid, Sodium Benzoate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tocopherol, Aluminum Hydroxide, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).","[""2604575""]",1,4.1,1954.0,4.12,1954,1954,0.67,213,,0,1741
https://www.ulta.com/p/good-apple-lightweight-full-coverage-concealer-pimprod2030449,Good Apple Lightweight Full-Coverage Concealer,KVD Beauty,structured,Concealer,source,"[""Concealer""]",30.0,"Conscious Beauty at Ulta Beauty™ Vegan Good Apple Lightweight Full-Coverage Concealer is an extreme long-wear, crease-resistant concealer with the same hydrating, lightweight full coverage as KVD Beauty's iconic Good Apple Foundation. Details Benefits Key Ingredients Features KVD Beauty's iconic Good Apple Foundation is now a concealer for all skin types Undetectable feel with unforgettable coverage for undereyes and beyond Get all of the pigment, without the weight Good Apple Concealer blends out easily for a natural, skin-like finish Ultra-concentrated with InterLace Pigments that seamlessly stretch over skin for crease-resistant coverage and a brighter look Designed with undereyes in mind, the applicator mimics your fingertip for precision + a soft-touch feel Fully recyclable box and tube 100% vegan Antioxidant-rich apple extract helps nourish the delicate eye area Raspberry stem cells provide deep moisturizing benefits for all-day comfort and hydration In a consumer study on 33 volunteers: 97% of users agree this product delivers buildable and comfortable full coverage 97% of users agree this product has a natural, skin-like finish 97% of users agree this product is not cakey and feels amazing on the skin How To Use FIND YOUR SHADE Choose your shade based on the coverage you want: CONCEAL PRO TIP: When spot concealing, let Good Apple Concealer sit on skin for 30 seconds before blending it out for boosted coverage. HIGHLIGHT HIDE BLEMISHES: Use the shade that's closest to your skin tone. WAKE UP + HIGHLIGHT: Choose a shade that's 1-2 shades lighter than your skin tone. CANCEL PURPLE//BLUE: Pick a shade with a yellow or golden undertone to balance. - BRIGHTEN DISCOLORATION: Grab a shade with a peach or copper undertone to color correct. Use the applicator to smoothly apply concealer under your eyes, or anywhere you want more coverage. Blend it out with a damp beauty sponge or small brush, or tap it into skin with your fingers. Use a shade lighter than your skin tone to accent the high-points of your face. Think: Under eyes blended out to your cheekbones, down the bridge of your nose, in the center of your forehead and your chin. Ingredients Aqua/Water/Eau, Dimethicone, Caprylyl Methicone, Trimethylsiloxysilicate, Alcohol Denat., Caprylic/Capric Triglyceride, Isododecane, PEG-12 Dimethicone/PPG-20 Crosspolymer, Sorbitan Isostearate, Phenyl Trimethicone, Butylene Glycol, Sodium Potassium Aluminum Silicate, BIS-Hydroxyethoxypropyl Dimethicone/IPDI Copolymer Ethylcarbamate, Caprylyl Dimethicone Ethoxy Glucoside, Pyrus Malus (Apple) Fruit Extract, Rubus Idaeus (Raspberry) Leaf Extract, DI-C12-13 Alkyl Tartrate, Triethoxycaprylylsilane, Phenoxyethanol, Sodium Chloride, Alcohol, Potassium Sorbate, Sodium Dehydroacetate, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, Polyphenylsilsesquioxane, Alumina, Tocopheryl Acetate, Glycerin, Tocopherol, Bismuth Oxychloride (CI 77163), Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).","[""2591736""]",1,3.5,129.0,3.47,129,129,0.58,129,,0,0
https://www.ulta.com/p/good-apple-skin-perfecting-hydrating-foundation-balm-pimprod2022990,Good Apple Skin-Perfecting Hydrating Foundation Balm,KVD Beauty,structured,Foundation,source,"[""Foundation""]",42.5,"Conscious Beauty at Ulta Beauty™ Vegan KVD Beauty Good Apple Skin-Perfecting Foundation Balm is a lightweight, full-coverage foundation with hydrating, all-day wear and a fresh matte finish. Details Benefits Key Ingredients Features SHADE MATCHING TIP: Some shades look different in the compact than on skin, so use the photos of the shade on skin to help you pick the right shade Best for balanced to dry skin, but it also works on oily skin when set with Lock-It Setting Powder Feels like you're not even wearing foundation Fresh matte means not flat, not dewy - just skin that looks like skin One-and-done, buildable full coverage - a little goes a very long way Quickly covers blemishes and discoloration for an instant confidence boost Creamy, noncomedogenic formula minimizes the appearance of pores for a smooth, healthy look Flashback free and non-cakey The compact isn't just fully recyclable, it's ultra-easy to recycle - no disassembly needed 100% vegan Infused with apple extract and sodium hyaluronate to help nourish and hydrate skin 97%* agree Good Apple feels lightweight 94%* agree Good Apple delivers buildable full coverage 94%* agree Good Apple makes skin look healthy, soft & fresh *In a consumer study on 32 volunteers How To Use Ingredients Light 012: Triethylhexanoin, Octyldodecanol, Silica, Dimethicone, Dibutyl Lauroyl Glutamide, Octyldodecyl Neopentanoate, Disteardimonium Hectorite, Isostearyl Alcohol, Oleyl Alcohol, Polymethyl Methacrylate, Pyrus Malus (Apple) Fruit Extract, Disodium Stearoyl Glutamate, Mica, Hydrolyzed Sodium Hyaluronate, Polysilicone-11, Aqua/Water/Eau, Butylene Glycol, Caprylyl Glycol, Phenoxyethanol, Aluminum Hydroxide, Carthamus Tinctorius (Safflower) Seed Oil, Hexylene Glycol, Tocopheryl Acetate, Tocopherol, Ascorbic Acid, Decyl Glucoside, Glycerin, Sodium Pca, Sodium Lactate, Arginine, Aspartic Acid, Pca, Saccharomyces/Magnesium Ferment, Glycine, Alanine, Serine, Valine, Saccharomyces/Copper Ferment, Potassium Sorbate, Saccharomyces/Silicon Ferment, Isoleucine, Proline, Threonine, Saccharomyces/Zinc Ferment, Hyaluronic Acid, Saccharomyces/Iron Ferment, Silanetriol, Citric Acid, Sorbic Acid, Histidine, Phenylalanine. May Contain:: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).","[""2577085""]",1,3.8,1631.0,3.83,1631,1631,0.67,854,,0,777
https://www.ulta.com/p/good-go-mini-mix-face-palette-pimprod2042794,Good To Go Mini Mix Face Palette,Ofra Cosmetics,description,Highlighter,source,"[""Highlighter""]",39.0,"Warm shimmers, fresh neutrals, and all of the glow you need make this OFRA Cosmetics Good to Go palette perfect for easy glam. Take this lightweight, magnetic, and completely refillable palette from your makeup bag to your carry-on for a full makeup routine that's always RTG. Details Shades Shadows Goals (rust copper with a metallic finish) Face All of the Lights Shimmering Baked Highlighter Intentions Blush Current Bronzer How To Use Like all OFRA eye shadows, apply to the lid with a dry shadow brush, or dampen the brush for a bolder look. Ingredients Shadows: Mica, Zinc Stearate, Starch Octenylsuccinate, Dimethicone, Silica, Boron Nitride, Magnesium Silicate, Trimethysiloxysilicate, Ethylene/Acrylic Acid Copolymer, Phenoxyethanol (And) Ethylhexyglycerin. May Contain: Titanium Dioxide, Iron Oxides, Bismuth Oxychloride, Manganese Violet, Ultramarines, Chromium Oxide Green. Highlighter: Mica, Zinc Stearate, Boron Nitride, Aluminum Starch Octenylsuccinate, Magnesium Aluminum Silicate, Silica, Trimethylsiloxysilicate, Dimethicone, Ethylene/ Acrylic Acid Copolymer, Phenoxyethanol, Ethylhexylglycerin. May Contain: CI 77891, CI 77492,CI 77491, Titanium Dioxide, Iron Oxides, Bismuth Oxychloride.","[""2620022""]",1,,3.0,5.0,3,3,0.0,3,,0,0
https://www.ulta.com/p/grandevanish-bi-phase-makeup-remover-pimprod2039443,GrandeVANISH Bi-Phase Makeup Remover,Grande Cosmetics,description,Makeup Remover,source,"[""Makeup Remover""]",22.0,"Grande Cosmetics' GrandeVANISH Bi-Phase Makeup Remover is a gentle bi-phase makeup remover that makes long-wear and waterproof makeup vanish without a trace. Details Benefits Non-greasy & non-irritating Works without pulling on lashes or causing lash fallout Suitable for all skin types including sensitive & contact lens wearers Moisturizing Paraben-free, sulfate-free, alcohol-free Dermatologist tested How To Use Shake well. Saturate a cotton pad. Press & hold to soften makeup. Swipe until makeup is fully removed. Ingredients Water, Cyclopentasiloxane, Isoeicosane, C13-15 Alkane, Cucumis Sativus Fruit Extract, Isohexadecane, Butylene Glycol, Dimethicone, Simmondsia Chinensis Seed Oil, Hexapeptide-11, Chlorella Pyrenoidosa Extract, Laminaria Saccharina Extract, C12-15 Alkyl Benzoate, Undaria Pinnatifida Extract, Saccharomyces/Carrageenan Extract/Sarcodiotheca Gaudichaudii Extract Ferment, Neopentyl Glycol Diethylhexanoate, Propylene Glycol, Ethylhexylglycerin, Magnesium Sulfate, Maris Sal, Sorbitan Oleate, Potassium Benzoate, Potassium Sorbate, Phenoxyethanol, Disodium EDTA, Citric Acid.","[""2612159""]",1,,73.0,4.96,73,73,1.0,54,,0,19
https://www.ulta.com/p/halo-glow-blush-beauty-wand-pimprod2038825,Halo Glow Blush Beauty Wand,e.l.f. Cosmetics,structured,Blush,source,"[""Blush""]",9.0,"Conscious Beauty at Ulta Beauty™ Vegan Cruelty Free e.l.f. Cosmetics' Halo Glow Blush Beauty Wand adds a radiant flush and pretty pop of color to your cheeks. The lightweight, liquid formula is infused with hydrating squalane and effortlessly blends into skin while the wand's cushion-tip offers a precise application. Details Benefits Key Ingredients Formulated Without Easy-to-use liquid blush wand with a cushion-tip applicator Gives you a flushed, luminous complexion Liquid, buildable blush formula effortlessly blends into skin Available in an extended range of colors 100% vegan, cruelty-free & Leaping Bunny Certified Made in a Fair-Trade Certified factory Infused with skin-loving 2% squalane Phthalates Parabens Nonylphenol ethoxylates Triclosan Triclocarban Hydroquinone How To Use Gently squeeze wand and use the cushion-tip applicator to apply to the apples of your cheeks, then blend in color with your fingertips or e.l.f. Angled Blush Brush (sold separately). For a fully sculpted look, pair with the e.l.f. Halo Glow Contour Beauty Wand and Halo Glow Highlight Beauty Wand. Ingredients Water (Aqua), Hydrogenated Didecene, Isododecane, Glycerin, Propylene Glycol, Synthetic Fluorphlogopite, Mica, PEG-10 Dimethicone, Trimethylsiloxysilicate, Squalane, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone, Isoamyl Laurate, Hydrogenated Styrene/Isoprene Copolymer, Sodium Chloride, Synthetic Sapphire, Caprylic/Capric Triglyceride, Polyglyceryl- 4 Isostearate, Propylene Carbonate, Disteardimonium Hectorite, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Calendula Officinalis Flower Extract, Polymethylsilsesquioxane, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Disodium EDTA, Triethoxycaprylylsilane, Caprylyl Glycol, Phenoxyethanol, Ethylhexylglycerin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tin Oxide. May Contain: Titanium Dioxide (CI 77891), Red Iron Oxide (CI 77491).","[""2609251""]",1,4.4,2773.0,4.38,2773,2773,0.76,303,,0,2470
https://www.ulta.com/p/halo-glow-contour-beauty-wand-pimprod2038835,Halo Glow Contour Beauty Wand,e.l.f. Cosmetics,structured,Contouring,source,"[""Contouring""]",9.0,"Conscious Beauty at Ulta Beauty™ Vegan Cruelty Free Contour like a pro! e.l.f. Cosmetics' Halo Glow Contour Beauty Wand lets you add natural definition and a luminous glow to your complexion. The lightweight, liquid formula is infused with hydrating squalane and effortlessly blends into skin while the wand's cushion-tip offers a precise application. Details Benefits Formulated Without Easy-to-use liquid contour wand with a cushion-tip applicator Gives you a radiant, naturally sculpted complexion Liquid, buildable contour formula effortlessly blends into skin Infused with skin-loving 2% squalane 100% vegan, cruelty-free & Leaping Bunny Certified Made in a Fair-Trade Certified factory Phthalates Parabens Nonylphenol ethoxylates Triclosan Triclocarban Hydroquinone How To Use Gently squeeze wand and use the cushion-tip applicator to apply to your hairline, temples, sides of your nose, hollows of your cheeks, and jawline, then blend in color with your fingertips or e.l.f. Putty Bronzer Brush for a naturally sculpted look. For a fully sculpted look, pair with the e.l.f. Halo Glow Blush Beauty Wand and Halo Glow Highlight Beauty Wand. Ingredients Water (Aqua), Hydrogenated Didecene, Isododecane, Glycerin, Propylene Glycol, Dimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Trimethylsiloxysilicate, Squalane, Mica, Isoamyl Laurate, PEG 10 Dimethicone, Hydrogenated Styrene/Isoprene Copolymer, Sodium Chloride, Polyglyceryl-Isostearate, Disteardimonium Hectorite, Synthetic Sapphire, Caprylic/Capric Triglyceride, Propylene Carbonate, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Calendula Officinalis Flower Extract, Polymethylsilsesquioxane, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Disodium EDTA, Caprylyl Glycol, Phenoxyethanol, Ethylhexylglycerin, Triethoxycaprylylsilane, Aluminum Hydroxide, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).","[""2609181""]",1,4.5,2527.0,4.47,2527,2527,0.79,282,,0,2245
https://www.ulta.com/p/halo-glow-highlight-beauty-wand-pimprod2038865,Halo Glow Highlight Beauty Wand,e.l.f. Cosmetics,structured,Highlighter,source,"[""Highlighter""]",9.0,"Conscious Beauty at Ulta Beauty™ Vegan Cruelty Free Get glowing in seconds with a wave of e.l.f. Cosmetics' Halo Glow Highlight Beauty Wand, giving you dewy, radiant skin where the light hits. The lightweight, liquid formula is infused with hydrating squalane and effortlessly blends into skin while the wand's cushion-tip offers a precise application. Details Benefits Formulated Without Easy-to-use liquid highlight wand with a cushion-tip applicator Gives skin a radiant, lit-from-within glow Liquid, buildable highlighting formula effortlessly blends into skin Infused with skin-loving 2% squalane 100% vegan, cruelty-free & Leaping Bunny Certified Made in a Fair-Trade Certified factory Phthalates Parabens Nonylphenol ethoxylates Triclosan Triclocarban Hydroquinone How To Use Gently squeeze wand and use the cushion-tip applicator to apply to the high points of your face (e.g., tip of your nose, brow bones, and chin), then blend in color with your fingertips or e.l.f.'s Flawless Concealer Brush for a radiant glow. For a fully sculpted look, pair with the e.l.f. Halo Glow Blush Beauty Wand and Halo Glow Contour Beauty Wand. Ingredients Water (Aqua), Hydrogenated Didecene, Isododecane, Propylene Glycol, Glycerin, Mica, Synthetic Fluorphlogopite, PEG-10 Dimethicone, Trimethylsiloxysilicate, Squalane, Dimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Isoamyl Laurate, Hydrogenated Styrene/Isoprene Copolymer, Sodium Chloride, Synthetic Sapphire, Caprylic/Capric Triglyceride, Polyglyceryl-4 Isostearate, Propylene Carbonate, Disteardimonium Hectorite, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Calendula Officinalis Flower Extract, Polymethylsilsesquioxane, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Disodium EDTA, Caprylyl Glycol, Phenoxyethanol, Ethylhexylglycerin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499).","[""2609257""]",1,4.5,1773.0,4.5,1774,1774,0.79,113,,0,1661
https://www.ulta.com/p/halo-glow-liquid-filter-pimprod2036949,Halo Glow Liquid Filter,e.l.f. Cosmetics,structured,Highlighter,source,"[""Highlighter""]",14.0,"Conscious Beauty at Ulta Beauty™ Vegan Cruelty Free Achieve glowing perfection with e.l.f. Cosmetics Halo Glow Liquid Filter. This innovative, multi-purpose, liquid glow booster and skincare-makeup hybrid is infused with skin-loving ingredients that work to enhance the overall look of skin while rendering a soft-focus, effortless radiance. Details Benefits Key Ingredients Formulated Without Multi-purpose complexion booster for glowing, dewy skin Leaves complexion looking healthy & more radiant Makeup-skincare hybrid can be used 4 ways: wear alone, over or under makeup; mix with your favorite foundation; or use as highlighter Enriched with skin-loving ingredients like Squalane & Hyaluronic acid Available in flexible shades that work across all skin tones & undertones Great for all skin types (dry, normal/combo, oily) 100% vegan, cruelty-free & Leaping Bunny Certified Made in a Fair-Trade Certified facility Squalane moisturizes skin Hyaluronic acid hydrates skin Finely milled powders blur lines & pores for a smoother, soft-focus look Phthalates Parabens Nonylphenol ethoxylates Triclosan Triclocarban Hydroquinone How To Use There are 4 ways customize your glow: Check out other makeup in e.l.f.'s Halo Glow family, including the loose setting powder and pair with the Blending Makeup Brush. Wear alone for sheer coverage and a light filtered glow Wear under foundation as a luminous base Highlight high points to capture and reflect light Mix with foundation to add a beautiful dewy glow Ingredients Water (Aqua), Hydrogenated Didecene, Squalane, Propylene Glycol, Glycerin, Octyldodecanol, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone, Polyglyceryl-4 Isostearate, Synthetic Fluorphlogopite, Isoamyl Laurate, Hydrogenated Styrene/Isoprene Copolymer, Ethylhexyl Hydroxystearate, Sodium Chloride, Phenoxyethanol, Caprylic/Capric Triglyceride, Disteardimonium Hectorite, Propylene Carbonate, Ethylhexylglycerin, Caprylyl Glycol, Helianthus Annuus (Sunflower) Seed Oil, Aluminum Hydroxide, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Disodium EDTA, Tocopherol, Triethoxycaprylylsilane, Polymethylsilsesquioxane, Calendula Officinalis Flower Extract, Tin Oxide, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain: Titanium Dioxide (CI 77891), Yellow Iron Oxide (CI 77492), Red Iron Oxide (CI 77491), Black Iron Oxide (CI 77499), Bismuth Oxychloride (CI 77163).","[""2604924""]",1,4.6,7173.0,4.56,7180,7180,0.85,945,,0,6235
https://www.ulta.com/p/halo-glow-setting-powder-pimprod2020785,Halo Glow Setting Powder,e.l.f. Cosmetics,description,Setting Spray & Powder,source,"[""Setting Spray & Powder""]",8.0,"Conscious Beauty at Ulta Beauty™ Vegan Cruelty Free The e.l.f. Cosmetics Halo Glow Setting Powder is a loose setting powder that lightly veils the skin for that dreamy, airbrushed finish. Details Benefits Key Ingredients Formulated Without Loose setting powder feels weightless feel on the skin Creates a soft glow without shine Smooths the look of pores and fine lines Blurs imperfections for a soft-focus look Formulated with lab-crated Sapphire Particles Talc-free Proud to be 100% vegan and cruelty-free, worldwide. Because kindness is chic. Sapphire Particles: Lab-created and finely milled for a soft glow All e.l.f. products are free from phthalates, parabens, nonylphenol ethoxylates, triclosan, triclocarban, and hydroquinone All skincare is also free from sulfates How To Use Swirl a powder brush over the powder. Tap off the excess. Apply onto the face and neck to set makeup. Beauty Tip: Lightly dust powder on bare skin and apply a layer of foundation on top. This will help with oil control and provide a subtle glow under foundation. Ingredients Light: Polyisobutene, Bis-Diglyceryl Polyacyladipate-2, Octyldodecanol, Petrolatum, Cocos Nucifera (Coconut) Oil, Polyethylene, Pentaerythrityl Tetraisostearate, Neopentyl Glycol Diethylhexanoate, Pentaerythrityl Adipate/Caprate/Caprylate/Heptanoate, Isotridecyl Isononanoate, Isostearic Acid, Microcrystalline Wax (Cera Microcristallina), Dibutyl Lauroyl Glutamide, Dibutyl Ethylhexanoyl Glutamide, Caprylyl Glycol, Fragrance (Parfum), Tocopheryl Acetate, Ethylhexylglycerin, Triethoxycaprylylsilane, Hexyl Cinnamal, Linalool","[""2574627""]",1,4.5,1344.0,4.54,1345,1345,0.84,207,,0,1138
https://www.ulta.com/p/halo-healthy-glow-4-in-1-perfecting-pen-concealer-with-hyaluronic-acid-pimprod2040212,Halo Healthy Glow 4-in-1 Perfecting Pen Concealer with Hyaluronic Acid,Smashbox,structured,Concealer,source,"[""Concealer""]",29.0,"The Halo Healthy Glow 4-in-1 Perfecting Pen Concealer with Hyaluronic Acid from Smashbox has 24-hour wear, all-day hydration & instant radiance for easily concealing, highlighting, contouring & correcting. This pen concealer withstands caking, creasing & settling into fine lines for 24 hours. Details Benefits Key Ingredients Formulated Without 4-in-1 clickable pen with 24-hour wear, all-day hydration, and instant radiance for easily concealing, highlighting, contouring, and correcting Withstands caking, creasing, and settling into fine lines for 24 hours Water-resistant, sweat-resistant and humidity-resistant Primer-infused formula hydrates over time for soft, plump skin Leaves skin looking natural, recharged, and instantly radiant Stacked with 97% naturally derived* ingredients, including hydrating Hyaluronic Acid, nourishing Vitamin E, Green Tea, and Ginseng; *using the ISO 16128 Standard, from plant, non-petroleum mineral, and/or water sources Buildable, medium coverage masks the appearance of fatigue, delivering a natural, recharged look Lightweight, breathable formula Appropriate for all skin types Non-comedogenic Cruelty-free Hyaluronic Acid: Hydrates skin Vitamin E: Nourishes skin Animal-derived ingredients Alcohol Formaldehyde and its donors Mineral Oil Parabens Phthalates Sodium Lauryl Sulfate/Sodium Laureth Sulfate (SLS/SLES) Triclosan Triclocarban How To Use Pick a shade: Select your match for concealing imperfections, a lighter hue for highlighting, a deeper tone for contouring, and a warmer or cooler shade for color-correcting dark circles or hyperpigmentation. Click and apply. Pat lightly to blend. Studio Tip: Precisely apply around brows and lips to clean up your look. Smashbox Halo Healthy Glow All-In-One Tinted Moisturizer Broad Spectrum SPF 25 Smashbox Always On Skin Balancing Foundation Halo Sheer to Stay Cream Blush + Lip Tint Try With: Ingredients M10-W: Water\Aqua\Eau, Coco-Caprylate/Caprate, Polyglyceryl-6 Polyricinoleate, Polyglyceryl-6 Polyhydroxystearate, Magnesium Sulfate, Persea Gratissima (Avocado) Oil, Camellia Sinensis Leaf Extract, Panax Ginseng Root Extract, Hydrogenated Vegetable Oil, Hyaluronic Acid, Tocopherol, Glycerin, Caprylyl Glycol, Polyglycerin-6, Disteardimonium Hectorite, Propylene Carbonate, Tocopheryl Acetate, BHT, Phenoxyethanol, Potassium Sorbate. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Bismuth Oxychloride (CI 77163), Blue 1 Lake (CI 42090), Chromium Hydroxide Green (CI 77289), Chromium Oxide Greens (CI 77288), Ferric Ammonium Ferrocyanide (CI 77510), Ferric Ferrocyanide (CI 77510), Manganese Violet (CI 77742), Ultramarines (CI 77007), Yellow 5 Lake (CI 19140). Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.","[""2610391""]",1,4.4,882.0,4.44,883,883,0.83,9,,0,874
